003_vmcu accel pedal depth,003_vmcu accel pedal related,003_vmcu brake lamp,003_vmcu brake related,003_vmcu brakes on,003_vmcu d,003_vmcu n,003_vmcu p,003_vmcu r,003_vmcu real vehicle speed,003_vmcu motor actual speed rpm,000_auxillary battery voltage,000_available charge power,000_available discharge power,000_battery current,000_battery dc voltage,000_battery fan feedback,000_battery fan status,000_battery inlet temperature,000_battery max temperature,000_battery min temperature,000_battery module 01 temperature,000_battery module 02 temperature,000_battery module 03 temperature,000_battery module 04 temperature,000_battery module 05 temperature,000_bms ignition,000_bms main relay,000_cumulative charge current,000_cumulative discharge current,000_cumulative energy charged,000_cumulative energy discharged,000_drive motor speed 1,000_drive motor speed 2,000_hv_charging,000_inverter capacitor voltage,000_isolation resistance,000_maximum cell voltage,000_maximum cell voltage no_,000_minimum cell voltage,000_minimum cell voltage no_,000_normal charge port,000_operating time,000_rapid charge port,000_state of charge bms,000_airbag h/wire duty,000_battery cell voltage deviation,000_battery heater 1 temperature,000_battery heater 2 temperature,000_battery module 06 temperature,000_battery module 07 temperature,000_battery module 08 temperature,000_battery module 09 temperature,000_battery module 10 temperature,000_battery module 11 temperature,000_battery module 12 temperature,000_maximum deterioration cell no_,000_minimum deterioration,000_minimum deterioration cell no_,000_state of charge display,000_state of health,004_calc estimated time 45kw 80% charge,003_vmcu ambient temp,000_battery power,004_calc average battery module temperature,004_calc average cell voltage,created_on,MacAddress,before_parsing,latitude,longitude,gps_speed,ev_speed_kmh,accuracy,rownum
0.0%,0.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.9V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,3.0,3.62V,1.0,0.0,4229.282222222222hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:25,00:1D:A5:00:1B:86,[B@fc7e91b,37.46513905,128.13437973,0.003184801759198308,0.0,4.288000106811523,3757
0.0%,0.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.9V,0.0kW,0.0kW,0.0A,348.6V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,25.0,3.62V,1.0,0.0,4229.283055555556hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.63125V,2019-11-05 18:00:28,00:1D:A5:00:1B:86,[B@46b2eeb,37.46513914,128.13437974,-288.5224427891728,0.0,4.288000106811523,3758
0.0%,0.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.9V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,5.0,3.62V,1.0,0.0,4229.284166666666hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:31,00:1D:A5:00:1B:86,[B@c24b0bb,37.46513922,128.13437975,0.008602284360677004,0.0,4.288000106811523,3759
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,15.0,3.62V,1.0,0.0,4229.285hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:34,00:1D:A5:00:1B:86,[B@6496e8b,37.46513925,128.13437975,0.007991015631705524,0.0,4.288000106811523,3760
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,15.0,3.62V,1.0,0.0,4229.285555555555hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:37,00:1D:A5:00:1B:86,[B@fee685b,37.46513928,128.13437974,0.00399551116861403,0.0,4.288000106811523,3761
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,55.0,3.62V,1.0,0.0,4229.286388888889hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:40,00:1D:A5:00:1B:86,[B@aa0d421,37.46513929,128.13437974,0.0,0.0,4.288000106811523,3762
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,3.0,3.62V,1.0,0.0,4229.2875hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:43,00:1D:A5:00:1B:86,[B@acd0ffb,37.46513929,128.13437973,0.0,0.0,5.360000133514404,3763
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,55.0,3.62V,1.0,0.0,4229.288333333333hours,0.0,38.0%,75.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:46,00:1D:A5:00:1B:86,[B@af0bdcb,37.4652183,128.1346337,-4.9053683523404406,0.0,34.4630012512207,3764
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,2.0,3.62V,1.0,0.0,4229.288888888889hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:48,00:1D:A5:00:1B:86,[B@868a79b,37.46513936,128.13437969,0.003184801759198308,0.0,6.432000160217285,3765
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.8V,0.0kW,0.0kW,0.0A,348.5V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,45.0,3.62V,1.0,0.0,4229.289722222222hours,0.0,38.0%,75.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.630208333333334V,2019-11-05 18:00:52,00:1D:A5:00:1B:86,[B@509cd6b,37.4651394,128.13437967,0.005109507590532303,0.0,8.576000213623047,3766
0.0%,0.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0mph,0.0rpm,11.7V,0.0kW,0.0kW,0.0A,348.6V,0.0Hz,0.0,21.0C,27.0C,25.0C,26.0C,26.0C,25.0C,24.0C,26.0C,0.0,0.0,44109.4Ah,44115.8Ah,16379.2kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,2.0V,1000.0kOhm,3.62V,15.0,3.62V,1.0,0.0,4229.290555555555hours,0.0,38.0%,80.0,0.0V,0.0C,0.0C,26.0C,26.0C,26.0C,24.0C,25.0C,26.0C,26.0C,60.0,100.0%,1.0,39.0%,100.0%,15.30666666666667minutes,11.5C,0.0kW,25.5C,3.63125V,2019-11-05 18:00:54,00:1D:A5:00:1B:86,[B@692f3b,37.4651394,128.13437965,0.0,0.0,7.504000186920166,3767
0.0%,0.0,1.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0mph,0.0rpm,13.5V,98.0kW,98.0kW,1.8A,378.7V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,0.0rpm,0.0rpm,0.0,377.0V,1000.0kOhm,3.94V,68.0,3.94V,1.0,0.0,4229.632777777778hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,0.68166kW,36.66666666666666C,3.944791666666667V,2019-11-05 18:21:49,00:1D:A5:00:1B:86,[B@6e8ee68,37.4651854,128.13430907,0.01641758345067501,0.0,4.288000106811523,3768
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,1.31mph,161.0rpm,13.6V,98.0kW,98.0kW,3.3A,378.6V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,100.0rpm,100.0rpm,0.0,377.0V,1000.0kOhm,3.94V,7.0,3.94V,1.0,0.0,4229.633611111111hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,1.24938kW,36.66666666666666C,3.94375V,2019-11-05 18:21:52,00:1D:A5:00:1B:86,[B@fae38d1,37.46518128,128.13437848,8.688772773742675,2.1091,4.288000106811523,3769
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,4.04mph,422.0rpm,13.6V,98.0kW,98.0kW,2.7A,378.6V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,400.0rpm,400.0rpm,0.0,377.0V,1000.0kOhm,3.94V,38.0,3.94V,1.0,0.0,4229.634444444445hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,1.02222kW,36.66666666666666C,3.94375V,2019-11-05 18:21:55,00:1D:A5:00:1B:86,[B@818ab21,37.46518771,128.1344518,-332.11920215237524,6.5044,4.288000106811523,3770
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,4.63mph,473.0rpm,13.6V,98.0kW,98.0kW,2.4A,378.6V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,400.0rpm,400.0rpm,0.0,377.0V,1000.0kOhm,3.94V,73.0,3.94V,1.0,0.0,4229.635277777777hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,0.90864kW,36.66666666666666C,3.94375V,2019-11-05 18:21:57,00:1D:A5:00:1B:86,[B@7e8efb,37.4651859,128.13447542,6.191284704208374,7.4543,4.288000106811523,3771
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,4.48mph,466.0rpm,13.6V,98.0kW,98.0kW,2.2A,378.5V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,400.0rpm,400.0rpm,0.0,377.0V,1000.0kOhm,3.94V,38.0,3.94V,1.0,0.0,4229.635833333334hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,0.8327kW,36.66666666666666C,3.942708333333334V,2019-11-05 18:22:00,00:1D:A5:00:1B:86,[B@61a63c1,37.46515155,128.13452175,6.849976873397828,7.212800000000001,4.288000106811523,3772
4.0%,4.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0mph,470.0rpm,13.5V,98.0kW,98.0kW,2.3A,378.5V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,400.0rpm,400.0rpm,0.0,377.0V,1000.0kOhm,3.94V,7.0,3.94V,1.0,0.0,4229.636666666666hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,0.87055kW,36.66666666666666C,3.942708333333334V,2019-11-05 18:22:03,00:1D:A5:00:1B:86,[B@8170995,37.46510543,128.13451515,6.162087678909302,0.0,3.2160000801086426,3773
0.0%,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,3.54mph,359.0rpm,13.6V,98.0kW,98.0kW,3.6A,378.5V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,400.0rpm,400.0rpm,0.0,377.0V,1000.0kOhm,3.94V,38.0,3.92V,1.0,0.0,4229.6375hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,1.3626kW,36.66666666666666C,3.942708333333334V,2019-11-05 18:22:06,00:1D:A5:00:1B:86,[B@62e8c61,37.46508869,128.13448379,4.793510055541993,5.699400000000001,3.2160000801086426,3774
9.0%,216.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,6.68mph,693.0rpm,13.6V,98.0kW,98.0kW,11.3A,378.1V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,700.0rpm,700.0rpm,0.0,377.0V,1000.0kOhm,3.94V,77.0,3.92V,1.0,0.0,4229.638055555555hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,4.272530000000001kW,36.66666666666666C,3.938541666666667V,2019-11-05 18:22:08,00:1D:A5:00:1B:86,[B@b400ab1,37.46507952,128.13439886,13.497587299346923,10.7548,3.2160000801086426,3775
4.0%,252.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,6.68mph,689.0rpm,13.6V,98.0kW,98.0kW,8.9A,378.2V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,37.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,700.0rpm,700.0rpm,0.0,377.0V,1000.0kOhm,3.94V,31.0,3.92V,1.0,0.0,4229.638888888889hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,3.36598kW,36.66666666666666C,3.939583333333333V,2019-11-05 18:22:11,00:1D:A5:00:1B:86,[B@8fb8c0b,37.46506871,128.13429379,12.825363063812256,10.7548,3.2160000801086426,3776
7.0%,166.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,7.59mph,783.0rpm,13.6V,98.0kW,98.0kW,10.9A,378.1V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,800.0rpm,800.0rpm,0.0,377.0V,1000.0kOhm,3.94V,7.0,3.92V,1.0,0.0,4229.639722222222hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,4.12129kW,36.58333333333334C,3.938541666666667V,2019-11-05 18:22:14,00:1D:A5:00:1B:86,[B@8348878,37.4650429,128.1347192,-9.224942273646173,12.2199,50.07899856567383,3777
16.5%,76.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,10.2mph,1062.0rpm,13.6V,98.0kW,98.0kW,18.4A,377.7V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,1000.0rpm,1000.0rpm,0.0,376.0V,1000.0kOhm,3.92V,77.0,3.92V,1.0,0.0,4229.640277777778hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,6.949679999999999kW,36.58333333333334C,3.934375V,2019-11-05 18:22:17,00:1D:A5:00:1B:86,[B@2e2da1,37.46505272,128.13404709,19.233244514465333,16.422,3.2160000801086426,3778
15.5%,164.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,13.24mph,1350.0rpm,13.6V,98.0kW,98.0kW,16.0A,377.7V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,1300.0rpm,1300.0rpm,0.0,376.0V,1000.0kOhm,3.92V,77.0,3.92V,1.0,0.0,4229.641111111111hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,6.0432kW,36.58333333333334C,3.934375V,2019-11-05 18:22:20,00:1D:A5:00:1B:86,[B@59c1bf1,37.46504638,128.13383454,24.25851974487305,21.3164,3.2160000801086426,3779
24.0%,86.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,15.79mph,1644.0rpm,13.6V,98.0kW,98.0kW,34.1A,376.9V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,1600.0rpm,1600.0rpm,0.0,375.0V,1000.0kOhm,3.92V,7.0,3.92V,1.0,0.0,4229.641944444445hours,0.0,74.0%,75.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,12.85229kW,36.58333333333334C,3.926041666666666V,2019-11-05 18:22:23,00:1D:A5:00:1B:86,[B@1e9a641,37.46503503,128.1335827,28.937933349609377,25.4219,3.2160000801086426,3780
20.0%,84.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,19.34mph,1978.0rpm,13.6V,98.0kW,98.0kW,28.0A,377.1V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,2000.0rpm,2000.0rpm,0.0,376.0V,1000.0kOhm,3.92V,7.0,3.92V,1.0,0.0,4229.6425hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,11.5C,10.5588kW,36.58333333333334C,3.928125V,2019-11-05 18:22:24,00:1D:A5:00:1B:86,[B@5b3cc91,37.46501495,128.13338845,32.078388977050786,31.137400000000003,3.2160000801086426,3781
14.0%,232.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,22.14mph,2250.0rpm,13.6V,98.0kW,98.0kW,15.6A,377.5V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,2200.0rpm,2200.0rpm,0.0,376.0V,1000.0kOhm,3.92V,43.0,3.92V,1.0,0.0,4229.643333333333hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,12.0C,5.889kW,36.58333333333334C,3.932291666666667V,2019-11-05 18:22:27,00:1D:A5:00:1B:86,[B@c7eaaeb,37.46495561,128.1330619,37.51766510009766,35.6454,3.2160000801086426,3782
28.0%,188.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,24.41mph,2488.0rpm,13.6V,98.0kW,98.0kW,50.8A,376.1V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,2500.0rpm,2500.0rpm,0.0,374.0V,1000.0kOhm,3.92V,7.0,3.9V,26.0,0.0,4229.644166666667hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,12.0C,19.10588kW,36.58333333333334C,3.917708333333334V,2019-11-05 18:22:29,00:1D:A5:00:1B:86,[B@8f1ed31,37.46491176,128.13281421,41.16489944458008,39.3001,3.2160000801086426,3783
21.5%,216.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,28.26mph,2869.0rpm,13.6V,98.0kW,98.0kW,23.3A,377.0V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44115.9Ah,16390.7kWh,15913.3kWh,2800.0rpm,2800.0rpm,0.0,376.0V,1000.0kOhm,3.92V,31.0,3.92V,1.0,0.0,4229.644722222222hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,12.0C,8.7841kW,36.58333333333334C,3.927083333333334V,2019-11-05 18:22:32,00:1D:A5:00:1B:86,[B@1a6ea8b,37.4648446,128.13239737,45.5381721496582,45.4986,4.288000106811523,3784
17.5%,114.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,30.25mph,3069.0rpm,13.6V,98.0kW,98.0kW,21.0A,377.0V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44116.0Ah,16390.7kWh,15913.3kWh,3000.0rpm,3000.0rpm,0.0,376.0V,1000.0kOhm,3.92V,7.0,3.92V,1.0,0.0,4229.645555555556hours,0.0,74.0%,80.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,12.0C,7.917kW,36.58333333333334C,3.927083333333334V,2019-11-05 18:22:38,00:1D:A5:00:1B:86,[B@f3e7dd1,37.46486423,128.13161039,54.78668632507324,48.7025,3.2160000801086426,3785
16.5%,126.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,32.73mph,3332.0rpm,13.6V,98.0kW,98.0kW,42.6A,376.2V,50.0Hz,2.0,19.0C,38.0C,35.0C,37.0C,38.0C,37.0C,35.0C,36.0C,1.0,1.0,44140.0Ah,44116.0Ah,16390.7kWh,15913.3kWh,3400.0rpm,3400.0rpm,0.0,375.0V,1000.0kOhm,3.92V,77.0,3.9V,1.0,0.0,4229.647222222222hours,0.0,74.0%,75.0,0.0V,0.0C,0.0C,37.0C,37.0C,36.0C,35.0C,36.0C,38.0C,37.0C,60.0,100.0%,1.0,77.5%,100.0%,0.933333333333335minutes,12.0C,16.02612kW,36.58333333333334C,3.91875V,2019-11-05 18:22:43,00:1D:A5:00:1B:86,[B@4eab021,37.46505667,128.13061479,57.06040306091309,52.695299999999996,3.2160000801086426,3786
